
+     39 N-e N-ová
%     39 N-a N-i
     39 A-a A-it
     38 V- V-ní
%     38 N-ý N-ka
%     38 N- N-ice
     38 N-it N-ný
%     38 N-i N-o
     38 A-y A-ový
%     37 V-at V-it
     37 N-ová N-ková
%     37 N-l N-t
+     37 A-ý N-ec
     37 A-ský N-ština
%     37 A-ní A-ový
     37 A-it A-ový
+     36 V-t A-vý
+     36 N-o N-ův
%     36 N-a N-el
     35 N-smus N-zmus
     35 N- N-sová
+     35 N- N-ík
%     35 N-a N-ov
+     35 N-a A-ní
     35 A-ka A-ský
     35 A-ec A-ka
     35 A-ace V-ovat
     34 V-nout V-ovat
%     34 N- N-ce
%     34 N-ek N-ová
%     34 N-a N-it
     34 N-a N-ička
     34 A- A-e
+     33 V- N-el
     33 N-sta N-zmus
%     33 A-t A-lý
     33 A- A-ce
%     32 V- V-at
     32 V-t V-č
%     32 N-t N-dlo
%     32 N- N-son
%     32 N- N-la
%     32 N- N-ina
     32 N-ka N-ový
     32 N-k A-cký
     32 N-ace N-átor
%     32 A-ka A-ní
     32 A-ík N-ictví
     32 A- A-n
     32 A-a A-y
%     31 V- A-ový
     31 V-a A-ový
%     31 N-t N-čka
     31 N-ek A-kový
     31 A-t A-dlo
     31 A-ce A-tivní
%     31 A- A-ch
+     30 V-t A-lý
     30 N- N-vý
     30 N- N-nová
     30 N-ní N-ový
%     30 N- N-in
%     30 N- N-ia
%     30 N- N-d
%     30 N-e N-i
%     30 N-a N-ný
     30 A-t A-st
     30 A-l A-t
     30 A-ík A-ický
     30 A- A-í
     30 A-ační N-átor
%     29 V- V-it
     29 N-ý A-itý
     29 N-t N-lý
%     29 N-r N-s
%     29 N- N-ta
%     29 N-n N-vá
     29 N-ka N-ička
%     29 N-ek N-ka
+     29 N-ec N-ka
     29 N-a N-ův
%     29 N-a N-ík
     29 N-a A-ovitý
     29 A-ý A-ický
     29 A-ový A-ický
     29 A-ář A-ový
     29 A-a A-ovat
     28 V-t V-vý
     28 V-a V-ový
     28 N-o A-ův
%     28 N-it N-ka
+     28 N-a N-ář
%     28 A-t N-čka
     28 A-t A-na
     28 A-ový A-kový
     28 A-ovat A-átor
%     28 A- N-ch
%     28 A- N-el
     28 A-ek A-it
     28 A- A-m
     28 A- A-ina
%     27 N- N-ace
%     27 N-er N-ová
%     27 N-e N-o
+     27 N-ce N-čka
%     27 N-a N-l
     27 A-nit V-ňovat
     27 A-ční A-tivní
%     26 N-ý N-ec
%     26 N-man N-ová
%     26 N-ka N-ová
     26 A-mus A-tický
     26 A-k N-ček
%     26 A-í A-ní
     26 A-at A-ka
     26 A- A-ník
     26 A- A-elský
     25 V-at V-ovat
     25 N-ý N-itý
     25 N-n N-ová
     25 N- N-ník
     25 N- N-ni
     25 N- N-es
     25 N- N-erová
     25 N-l N-r
     25 N-ka N-ní
     25 N-á N-ice
     25 A-ý A-ina
     25 A-t A-čka
     25 A-ný V-ovat
     25 A-lý V-nout
     25 A-lý A-nout
     25 A- A-kový
     25 A-ační A-átor
     25 A-a A-kový
     25 A-a A-ička
     25 A-a A-ář
     24 V-ovat N-átor
     24 V-et V-it
     24 N-ský N-ština
     24 N- N-us
     24 N- N-mann
     24 N- N-ič
     24 N-lý N-nout
     24 N-k N-čková
     24 N-ka A-ový
     24 N-ík N-ová
     24 N-a N-ický
     24 N-a N-en
     24 N-a N-ec
     24 N- A-ký
     24 A- V-it
     24 A-ový A-ský
     24 A-ní N-ita
     24 A- N-
     24 A-letý A-metrový
     24 A-avý V-nout
     24 A-a N-ička
     24 A- A-avý
     24 A-a A-í
     24 A- A-ace
     23 V- V-ný
     23 V- V-a
     23 N-ý N-ice
     23 N-t N-ce
     23 N-sta N-zace
     23 N-smus N-zace
     23 N-r N-er
     23 N- N-ista
     23 N- N-is
     23 N- N-g
     23 N- N-da
     23 N- N-ák
     23 N-e N-ka
     23 N-c N-k
     23 N- A-vý
     23 N-a N-í
     23 A-ý N-ík
     23 A-t A-ce
     23 A-o A-it
     23 A-ek A-ový
     23 A-a V-ovat
     23 A- A-tý
     23 A-at A-lý
     23 A-a A-ý
     22 V-zovat A-stický
     22 N-ý N-ina
     22 N-ová N-mann
     22 N-ný N-ový
     22 N- N-onová
     22 N- N-í
     22 N-ka N-ník
     22 N-ka N-ice
+     22 N-ka N-cký
     22 N-á N-ský
     22 N-a N-ková
     22 D- D-
     22 A-ý N-ka
     22 A-letý A-procentní
     22 A-it A-ení
     22 A-í A-ický
     22 A-ek A-ný
     22 A- A-ý
     22 A-ák A-ový
     22 A- A-ální
     21 V-ce V-ční
     21 N-us A-ův
     21 N-t A-vý
     21 N- N-nout
     21 N- N-ko
     21 N- N-ing
     21 N- N-eček
     21 N-ka N-ný
     21 N-ka N-ák
     21 N-ík N-ický
     21 N-d N-t
     21 N-ček N-ková
     21 N- A-kový
     21 N- A-elný
     21 A-ý A-atý
     21 A-ta A-mus
     21 A-ný A-kový
     21 A-ný A-ivý
     21 A- N-ie
     21 A-ní A-ita
     21 A-ka A-ník
     21 A-et A-ivý
     21 A-cký N-zmus
     21 A- A-y
     21 A- A-ký
     21 A- A-i
     21 A-a A-ský
     20 V-t N-dlo
     20 V-it V-ělý
     20 N-y N-ová
     20 N-s N-t
     20 N-s N-na
     20 N-ovat N-átor
     20 N-n N-t
     20 N- N-burg
     20 N- N-as
     20 N-lý V-nout
     20 N-ka N-ský
     20 N-ka N-na
     20 N-e N-ový
     20 N-e N-ní
     20 N-at N-ka
     20 N-a N-s
     20 A-ý A-ět
     20 A- V-
     20 A-t A-vat
     20 A-t A-nec
     20 A-t A-cký
     20 A-ový A-ička
     20 A-ový A-ářský
     20 A-ní A-ický
     20 A-cký N-smus
     20 A-cký N-čka
     20 A-a V-it
     20 A- A-ho
     20 A- A-ec
     20 A-a A-ářský
   


